,Unnamed: 0,yyyy,mm,day,HH_UTC,MM,x,y
3958,3958,2017,5,1,5,45,694066.5591656625,6464486.617635287
3959,3959,2017,5,1,6,15,694045.0040078177,6464503.405646449
3960,3960,2017,5,1,6,45,694038.3981241839,6464513.607928511
3961,3961,2017,5,1,7,15,694077.9498786733,6464491.781201274
3962,3962,2017,5,1,7,45,694120.2033177587,6464509.841326483
3963,3963,2017,5,1,8,45,694055.4733143013,6464531.807764009
3964,3964,2017,5,1,9,15,694020.5529594806,6464551.206691399
3965,3965,2017,5,1,9,45,694004.5739364204,6464555.653010377
3966,3966,2017,5,1,10,15,694052.0481889374,6464527.859224184
3967,3967,2017,5,1,10,45,694036.8668349418,6464527.044849159
3968,3968,2017,5,1,11,15,694040.3335504539,6464550.744090082
3969,3969,2017,5,1,11,45,694043.6964760397,6464579.337384092
3970,3970,2017,5,1,12,15,694030.3649463558,6464506.448329319
3971,3971,2017,5,1,12,45,694074.0811857603,6464557.668788823
3972,3972,2017,5,1,13,15,694050.0767491967,6464528.7742220415
3973,3973,2017,5,1,13,45,694021.8315435793,6464529.16164562
3974,3974,2017,5,1,14,15,694083.8615972387,6464540.726881852
3975,3975,2017,5,1,14,45,694074.7430461111,6464530.441763341
3976,3976,2017,5,1,18,45,694130.2146491765,6464346.723948143
3977,3977,2017,5,1,19,15,694104.1417496576,6464274.01811648
3978,3978,2017,5,1,19,45,694077.0940617329,6464222.04628454
3979,3979,2017,5,2,4,15,693924.439223929,6464642.610693241
3980,3980,2017,5,2,4,45,693971.7603708397,6464593.37786298
3981,3981,2017,5,2,5,15,693996.1503874431,6464556.053838751
3982,3982,2017,5,2,5,45,693969.4940511826,6464639.299612898
3983,3983,2017,5,2,6,15,693993.6851035706,6464558.618512774
3984,3984,2017,5,2,6,45,694002.3543143626,6464572.349264328
3985,3985,2017,5,2,7,15,693992.0823825471,6464571.756740429
3986,3986,2017,5,2,7,45,693977.715667447,6464557.896977115
3987,3987,2017,5,2,8,15,693991.1441426079,6464570.772890417
3988,3988,2017,5,2,8,45,693974.990211823,6464554.702057176
3989,3989,2017,5,2,9,15,693968.104783108,6464576.010025539
3990,3990,2017,5,2,9,45,693959.4487765939,6464581.548949664
3991,3991,2017,5,2,10,15,693969.259983019,6464576.871181053
3992,3992,2017,5,2,10,45,693992.2277525119,6464549.290754362
3993,3993,2017,5,2,11,15,694008.731785591,6464538.895881112
3994,3994,2017,5,2,11,45,693993.5133364041,6464590.897751031
3995,3995,2017,5,2,12,15,694012.554906456,6464587.845844781
3996,3996,2017,5,2,12,45,694023.3783157665,6464535.780206021
3997,3997,2017,5,2,13,15,694066.3391169218,6464578.566150651
3998,3998,2017,5,2,13,45,694028.5459700252,6464536.300426171
3999,3999,2017,5,2,14,15,694050.3548845156,6464511.196998822
4000,4000,2017,5,2,14,45,694026.0054906599,6464532.008931905
4001,4001,2017,5,2,15,15,694040.9014751504,6464455.583473356
4002,4002,2017,5,3,1,45,693943.194695473,6464790.207837711
4003,4003,2017,5,3,2,15,693956.3672097025,6464716.096442296
4004,4004,2017,5,3,2,45,693988.2367655837,6464713.118011029
4005,4005,2017,5,3,3,15,694011.5051465307,6464780.386993297
4006,4006,2017,5,3,3,45,694027.991880432,6464674.678348728
4007,4007,2017,5,3,4,15,694023.6145071964,6464620.821081681
4008,4008,2017,5,3,4,45,694036.0470109524,6464575.009453394
4009,4009,2017,5,3,5,15,694025.3945181803,6464615.801232463
4010,4010,2017,5,3,5,45,694034.1009895236,6464602.966225724
4011,4011,2017,5,3,6,15,694016.5695830248,6464565.959845507
4012,4012,2017,5,3,6,45,694031.0172494635,6464583.027295967
4013,4013,2017,5,3,7,15,694031.0435210242,6464553.601783028
4014,4014,2017,5,3,7,45,694004.9106662152,6464592.407257976
4015,4015,2017,5,3,8,15,693986.6784881143,6464547.880509711
4016,4016,2017,5,3,8,45,693988.3386452611,6464554.546712703
4017,4017,2017,5,3,9,15,693973.2273643274,6464576.02689307
4018,4018,2017,5,3,9,45,693999.8130494935,6464606.342831327
4019,4019,2017,5,3,10,15,693973.6268529468,6464581.500683793
4020,4020,2017,5,3,10,45,693979.3571127323,6464560.74959165
4021,4021,2017,5,3,11,15,693998.8642611047,6464618.076288385
4022,4022,2017,5,3,11,45,693998.6784616256,6464595.093725198
4023,4023,2017,5,3,12,15,694007.7651887742,6464582.267855694
4024,4024,2017,5,3,12,45,693987.8095393556,6464559.875684568
4025,4025,2017,5,3,13,15,694006.0660943957,6464564.563018026
4026,4026,2017,5,3,13,45,693991.8227917985,6464561.414795766
4027,4027,2017,5,3,14,15,693996.3331494553,6464572.200816965
4028,4028,2017,5,3,14,45,694000.3779049546,6464561.574097477
4029,4029,2017,5,3,15,15,693988.2161766452,6464596.1236088015
4030,4030,2017,5,3,15,45,693999.0593284147,6464545.2046233285
4031,4031,2017,5,3,16,15,693990.356767953,6464605.917417982
4032,4032,2017,5,3,16,45,693984.959616152,6464588.060966772
4033,4033,2017,5,3,17,15,693992.9291940632,6464577.591836092
4034,4034,2017,5,3,17,45,693986.9519330654,6464610.464731582
4035,4035,2017,5,3,18,15,693992.6945164817,6464632.875814665
4036,4036,2017,5,3,18,45,693993.3138210177,6464655.0997242015
4037,4037,2017,5,3,19,15,694016.6259896827,6464643.074080988
4038,4038,2017,5,3,19,45,694028.7852216592,6464644.078434761
4039,4039,2017,5,3,20,15,694034.5327740862,6464682.200645704
4040,4040,2017,5,3,20,45,694031.9835095494,6464666.742189659
4041,4041,2017,5,3,21,15,694035.3097139715,6464717.168214557
4042,4042,2017,5,4,3,45,694148.3045078033,6464670.185173504
4043,4043,2017,5,4,4,15,694104.3368108432,6464585.361358958
4044,4044,2017,5,4,4,45,694060.2024498943,6464545.813058291
4045,4045,2017,5,4,5,15,694061.1542895274,6464533.048500209
4046,4046,2017,5,4,5,45,694068.6434279713,6464529.37534723
4047,4047,2017,5,4,6,15,694052.5052030449,6464505.845552392
4048,4048,2017,5,4,6,45,694067.9395224266,6464529.695182006
4049,4049,2017,5,4,7,15,694039.1215328537,6464523.218341375
4050,4050,2017,5,4,7,45,694028.8575639981,6464524.935572329
4051,4051,2017,5,4,8,15,694015.0798505438,6464560.253436513
4052,4052,2017,5,4,8,45,693988.6971404676,6464561.865013194
4053,4053,2017,5,4,9,15,693991.6891727066,6464545.804303926
4054,4054,2017,5,4,9,45,693987.1704080331,6464569.2175157
