,Unnamed: 0,yyyy,mm,day,HH_UTC,MM,x,y
10030,10030,2020,11,1,4,15,694276.4563181392,6464308.608576509
10031,10031,2020,11,1,4,45,694287.1051384845,6464315.434032375
10032,10032,2020,11,1,5,15,694287.9816928745,6464315.894540628
10033,10033,2020,11,1,5,45,694285.387820262,6464284.690315921
10034,10034,2020,11,1,6,45,694269.8957825887,6464302.378780248
10035,10035,2020,11,1,7,15,694219.4444910825,6464320.288173362
10036,10036,2020,11,1,7,45,694189.2236852098,6464332.343020493
10037,10037,2020,11,1,8,15,694167.726984553,6464336.016209209
10038,10038,2020,11,1,8,45,694207.1356961267,6464330.952429201
10039,10039,2020,11,1,9,15,694162.5663437376,6464337.934941859
10040,10040,2020,11,1,9,45,694158.8075559858,6464340.631183122
10041,10041,2020,11,1,10,15,694162.4500602474,6464336.685990112
10042,10042,2020,11,1,10,45,694203.6655644675,6464326.650074277
10043,10043,2020,11,1,11,15,694199.5044459157,6464354.146015938
10044,10044,2020,11,1,11,45,694195.4212814856,6464346.937054197
10045,10045,2020,11,1,12,15,694188.1723559974,6464350.379630315
10046,10046,2020,11,1,12,45,694164.593589366,6464373.376692494
10047,10047,2020,11,1,13,15,694215.1949922928,6464359.738226232
10048,10048,2020,11,1,13,45,694211.1080566576,6464363.188178743
10049,10049,2020,11,1,15,45,694260.5380537038,6464330.678388917
10050,10050,2020,11,1,16,15,694202.381396772,6464305.467489346
10051,10051,2020,11,1,16,45,694204.703228801,6464294.482824675
10052,10052,2020,11,1,17,15,694169.8071593146,6464306.2100316165
10053,10053,2020,11,1,17,45,694185.5447683564,6464263.914674824
10054,10054,2020,11,1,18,15,694196.2537209203,6464264.468852208
10055,10055,2020,11,1,19,15,694252.2160876121,6464285.373491714
10056,10056,2020,11,1,19,45,694205.695383859,6464322.363744538
10057,10057,2020,11,1,20,15,694205.974549407,6464297.698715046
10058,10058,2020,11,1,20,45,694247.3693346923,6464271.3211492365
10059,10059,2020,11,1,21,15,694248.6310933229,6464277.032840932
10060,10060,2020,11,1,21,45,694224.7438118447,6464298.131952103
10061,10061,2020,11,1,22,15,694260.213443452,6464283.577572852
10062,10062,2020,11,1,22,45,694253.8929064997,6464303.352008499
10063,10063,2020,11,1,23,15,694199.4317282987,6464343.308374977
10064,10064,2020,11,1,23,45,694245.954143644,6464322.672163577
10065,10065,2020,11,2,0,15,694276.6357592506,6464309.690447734
10066,10066,2020,11,2,0,45,694233.1330097389,6464354.458826826
10067,10067,2020,11,2,1,15,694275.0295054624,6464320.908429775
10068,10068,2020,11,2,2,15,694182.9613044925,6464326.159002231
10069,10069,2020,11,2,2,45,694195.4215542807,6464330.697526632
10070,10070,2020,11,2,3,15,694158.82153531,6464338.827317264
10071,10071,2020,11,2,3,45,694176.3135038984,6464328.995476509
10072,10072,2020,11,2,4,15,694127.6237799431,6464317.073148423
10073,10073,2020,11,2,4,45,694178.3213324798,6464315.698872808
10074,10074,2020,11,2,5,15,694171.6342559997,6464305.87618737
10075,10075,2020,11,2,5,45,694176.7796775018,6464300.302368569
10076,10076,2020,11,2,6,15,694148.2768133591,6464299.492895327
10077,10077,2020,11,2,6,45,694154.639779018,6464323.06776069
10078,10078,2020,11,2,7,15,694154.5909053992,6464320.295250943
10079,10079,2020,11,2,7,45,694159.1549877371,6464327.606561077
10080,10080,2020,11,2,8,15,694160.2543042798,6464346.323776203
10081,10081,2020,11,2,8,45,694149.6701688668,6464355.09662102
10082,10082,2020,11,2,9,15,694138.9488665285,6464354.496150455
10083,10083,2020,11,2,9,45,694116.0699245951,6464340.297734586
10084,10084,2020,11,2,10,15,694118.2979455965,6464344.819655486
10085,10085,2020,11,2,10,45,694107.9955694353,6464335.3464455865
10086,10086,2020,11,2,11,15,694086.9576409819,6464329.369863457
10087,10087,2020,11,2,11,45,694100.608812408,6464325.209129619
10088,10088,2020,11,2,12,15,694113.3654897303,6464296.503052909
10089,10089,2020,11,2,12,45,694120.5587327922,6464318.735067579
10090,10090,2020,11,2,13,15,694159.1741351003,6464281.657185708
10091,10091,2020,11,2,13,45,694132.7326516631,6464289.336887001
10092,10092,2020,11,2,14,15,694109.3461344321,6464315.468634061
10093,10093,2020,11,2,14,45,694106.4174657231,6464288.951807452
10094,10094,2020,11,2,15,15,694094.7849635306,6464306.469186483
10095,10095,2020,11,2,15,45,694106.2211420996,6464317.856719848
10096,10096,2020,11,2,16,15,694097.8007362861,6464335.008882919
10097,10097,2020,11,2,16,45,694140.513332894,6464305.647387399
10098,10098,2020,11,2,17,15,694135.8271292297,6464307.893660745
10099,10099,2020,11,2,17,45,694156.040841761,6464286.277440066
10100,10100,2020,11,2,18,15,694136.8856291337,6464303.386556038
10101,10101,2020,11,2,18,45,694125.4533852458,6464310.536317797
10102,10102,2020,11,2,19,15,694116.116346067,6464319.279497832
10103,10103,2020,11,2,19,45,694104.2348805553,6464318.844191055
10104,10104,2020,11,2,20,15,694110.576624726,6464304.192265867
10105,10105,2020,11,2,20,45,694113.8054860678,6464307.453396448
10106,10106,2020,11,2,21,15,694100.5898336701,6464315.882304066
10107,10107,2020,11,2,21,45,694103.275636099,6464313.400039753
10108,10108,2020,11,2,22,15,694122.1034511055,6464286.02814359
10109,10109,2020,11,2,22,45,694094.7557083064,6464331.031373142
10110,10110,2020,11,2,23,15,694102.9591589324,6464302.9447121965
10111,10111,2020,11,2,23,45,694096.3576522644,6464292.327630803
10112,10112,2020,11,3,0,15,694094.6582378936,6464293.857088855
10113,10113,2020,11,3,0,45,694091.466748298,6464297.922786143
10114,10114,2020,11,3,1,15,694085.7007371681,6464309.777695982
10115,10115,2020,11,3,1,45,694099.8124591059,6464271.845571417
10116,10116,2020,11,3,2,15,694078.0956839605,6464277.17000954
10117,10117,2020,11,3,2,45,694082.4534478303,6464273.5252488805
10118,10118,2020,11,3,3,15,694072.9974258512,6464267.690528336
10119,10119,2020,11,3,3,45,694071.3241443812,6464246.573017229
10120,10120,2020,11,3,4,15,694065.310648885,6464270.056588968
10121,10121,2020,11,3,4,45,694084.0968742823,6464218.527463782
10122,10122,2020,11,3,5,15,694048.3819342224,6464273.9472838
10123,10123,2020,11,3,5,45,694067.8771660388,6464287.369264356
10124,10124,2020,11,3,6,15,694050.4600599875,6464240.395506904
10125,10125,2020,11,3,6,45,694063.1679952457,6464284.617577472
10126,10126,2020,11,3,7,15,694076.6551943638,6464221.750222395
10127,10127,2020,11,3,7,45,694040.5117169534,6464254.826658716
10128,10128,2020,11,3,8,15,694035.2827135109,6464240.495721758
10129,10129,2020,11,3,8,45,694026.375596,6464259.521956762
10130,10130,2020,11,3,9,15,694015.547290512,6464287.187473105
10131,10131,2020,11,3,9,45,694003.3162455965,6464208.124451315
10132,10132,2020,11,3,10,15,694007.7537785374,6464255.210294259
10133,10133,2020,11,3,10,45,694004.8740408126,6464294.700641908
10134,10134,2020,11,3,11,15,693996.8590101585,6464312.124099913
10135,10135,2020,11,3,11,45,693975.2505827013,6464249.122806331
10136,10136,2020,11,3,12,15,693990.6863965654,6464247.072961707
10137,10137,2020,11,3,12,45,693991.0250125051,6464294.812190348
10138,10138,2020,11,3,13,15,693990.8783484716,6464255.031420316
