,Unnamed: 0,yyyy,mm,day,HH_UTC,MM,x,y
6772,6772,2018,8,1,5,15,694070.165452798,6464373.116587514
6773,6773,2018,8,1,5,45,694092.1096632851,6464322.08544135
6774,6774,2018,8,1,6,15,694078.4809987897,6464310.680052475
6775,6775,2018,8,1,6,45,694060.4144596944,6464363.298468118
6776,6776,2018,8,1,7,15,694045.219246601,6464379.243144595
6777,6777,2018,8,1,7,45,694044.3669686433,6464356.373320285
6778,6778,2018,8,1,8,15,694105.3541075784,6464395.640670523
6779,6779,2018,8,1,8,45,694085.8564820267,6464411.449879292
6780,6780,2018,8,1,9,15,694120.5267280238,6464408.400766778
6781,6781,2018,8,1,9,45,694196.9076767823,6464425.13966476
6782,6782,2018,8,1,10,15,694140.4625694283,6464417.106622958
6783,6783,2018,8,1,10,45,694179.0506528103,6464409.395932176
6784,6784,2018,8,1,11,15,694141.579120444,6464395.798070845
6785,6785,2018,8,1,11,45,694214.7971459123,6464416.943402967
6786,6786,2018,8,1,12,15,694155.2808066376,6464406.850146608
6787,6787,2018,8,1,12,45,694127.5035981335,6464401.977511862
6788,6788,2018,8,1,13,15,694131.6634917717,6464438.385309146
6789,6789,2018,8,1,13,45,694144.3607054225,6464436.975640481
6790,6790,2018,8,1,14,15,694185.9242179471,6464464.949658278
6791,6791,2018,8,1,14,45,694134.9368469655,6464421.103827142
6792,6792,2018,8,1,15,15,694153.9423189405,6464399.776924524
6793,6793,2018,8,1,15,45,694131.0282170321,6464408.173309288
6794,6794,2018,8,1,16,15,694142.2706523116,6464431.595283179
6795,6795,2018,8,1,16,45,694193.1147542133,6464395.005066524
6796,6796,2018,8,1,17,15,694228.8180689993,6464357.797923622
6797,6797,2018,8,2,3,45,693913.8602460014,6464216.215389542
6798,6798,2018,8,2,5,15,693952.3072067776,6464322.611775901
6799,6799,2018,8,2,5,45,693962.3356405466,6464351.74581908
6800,6800,2018,8,2,6,15,693972.0938360238,6464381.430553999
6801,6801,2018,8,2,6,45,693900.356600808,6464318.037492979
6802,6802,2018,8,2,7,15,693966.0972186006,6464386.882224225
6803,6803,2018,8,2,7,45,693965.2982578365,6464379.71695729
6804,6804,2018,8,2,8,45,693992.7856148827,6464415.346735938
6805,6805,2018,8,2,9,15,693978.269552862,6464373.207221657
6806,6806,2018,8,2,9,45,693954.6664014567,6464431.337677647
6807,6807,2018,8,2,10,45,694044.7678925497,6464435.110207109
6808,6808,2018,8,2,11,15,694030.403127748,6464452.673648086
6809,6809,2018,8,2,11,45,694049.5341472888,6464408.241501664
6810,6810,2018,8,2,12,15,694160.1389076574,6464410.945704097
6811,6811,2018,8,2,12,45,694206.5825867951,6464356.008418612
6812,6812,2018,8,2,13,45,694182.4391694203,6464457.195240592
6813,6813,2018,8,2,14,15,694246.5006114993,6464443.813744424
6814,6814,2018,8,2,14,45,694139.732489748,6464426.909397563
6815,6815,2018,8,2,15,15,694183.3523322903,6464429.974226271
6816,6816,2018,8,2,15,45,694192.6422085395,6464423.044793238
6817,6817,2018,8,2,16,15,694225.650315727,6464423.3901093975
6818,6818,2018,8,2,16,45,694181.4136970267,6464455.3076504925
6819,6819,2018,8,3,4,45,693881.222965977,6464355.2390430095
6820,6820,2018,8,3,5,15,693909.1178691149,6464366.0951117305
6821,6821,2018,8,3,5,45,693934.1706981878,6464381.91988307
6822,6822,2018,8,3,6,15,693941.1747405658,6464372.22768205
6823,6823,2018,8,3,6,45,693873.514076043,6464376.565078308
6824,6824,2018,8,3,7,15,693940.4870561934,6464424.554056727
