,Unnamed: 0,yyyy,mm,day,HH_UTC,MM,x,y
4907,4907,2017,6,1,0,15,693871.7233411742,6464434.044267205
4908,4908,2017,6,1,0,45,693864.9476373456,6464437.301975357
4909,4909,2017,6,1,1,15,693839.9666359652,6464449.562661192
4910,4910,2017,6,1,1,45,693829.8203732112,6464453.313055296
4911,4911,2017,6,1,2,15,693834.7826074766,6464455.557408791
4912,4912,2017,6,1,2,45,693862.6303004551,6464452.097619797
4913,4913,2017,6,1,3,15,693843.1473964172,6464449.010187602
4914,4914,2017,6,1,3,45,693868.6508152698,6464442.598854937
4915,4915,2017,6,1,4,15,693887.6221807188,6464448.359898947
4916,4916,2017,6,1,4,45,693899.3372826158,6464446.867660048
4917,4917,2017,6,1,5,15,693885.5953669244,6464439.568231871
4918,4918,2017,6,1,5,45,693926.9064112146,6464430.114651319
4919,4919,2017,6,1,6,15,693890.8633662232,6464435.865968823
4920,4920,2017,6,1,6,45,693910.300232509,6464411.885724172
4921,4921,2017,6,1,7,15,693899.8963386858,6464426.0479620965
4922,4922,2017,6,1,7,45,693856.1047992131,6464436.409760708
4923,4923,2017,6,1,8,15,693863.23461925,6464442.97142637
4924,4924,2017,6,1,8,45,693849.289003947,6464409.723450668
4925,4925,2017,6,1,9,15,693886.2822130441,6464467.170934397
4926,4926,2017,6,1,9,45,693886.4991514689,6464394.754724965
4927,4927,2017,6,1,10,15,693902.7485629738,6464437.351077127
4928,4928,2017,6,1,10,45,693925.5396408349,6464497.303236011
4929,4929,2017,6,1,11,15,693908.1492548924,6464428.784421337
4930,4930,2017,6,1,11,45,693883.049272069,6464431.357829033
4931,4931,2017,6,1,12,15,693858.1755598105,6464438.71166256
4932,4932,2017,6,1,12,45,693902.2223841113,6464448.869597777
4933,4933,2017,6,1,13,15,693875.9449601907,6464465.897447494
4934,4934,2017,6,1,13,45,693877.1821698012,6464498.654247512
4935,4935,2017,6,1,14,15,693893.2218418434,6464452.470514876
4936,4936,2017,6,1,14,45,693899.0541093481,6464499.003732191
4937,4937,2017,6,1,15,15,693917.8192840124,6464539.045040103
4938,4938,2017,6,1,15,45,693909.1643504966,6464526.696011261
4939,4939,2017,6,1,16,15,693851.7644419087,6464542.931463811
4940,4940,2017,6,1,16,45,693818.8281524669,6464490.195198537
4941,4941,2017,6,1,17,15,693880.205383463,6464459.555156261
4942,4942,2017,6,1,17,45,693823.0580220909,6464479.061021817
4943,4943,2017,6,1,18,15,693872.2755738148,6464444.078825111
4944,4944,2017,6,1,18,45,693855.4116294755,6464443.148348303
4945,4945,2017,6,1,19,15,693827.3021940212,6464430.39295374
4946,4946,2017,6,1,19,45,693792.4423680638,6464406.262401315
4947,4947,2017,6,1,20,15,693817.4119827991,6464380.384024674
4948,4948,2017,6,1,20,45,693792.3805181708,6464337.277911256
4949,4949,2017,6,1,21,15,693828.8703074644,6464342.772259779
4950,4950,2017,6,1,21,45,693808.026858979,6464403.160563371
4951,4951,2017,6,1,22,15,693799.1325237206,6464421.3253702
4952,4952,2017,6,1,22,45,693842.5649993051,6464416.354101163
4953,4953,2017,6,1,23,15,693835.8860221787,6464407.929434971
4954,4954,2017,6,1,23,45,693842.4153864301,6464433.587275795
4955,4955,2017,6,2,0,15,693866.0012505059,6464459.684064623
4956,4956,2017,6,2,0,45,693837.6878990312,6464470.790140295
4957,4957,2017,6,2,1,15,693821.7449843877,6464474.171410917
4958,4958,2017,6,2,1,45,693825.0522640758,6464471.196683677
4959,4959,2017,6,2,2,15,693795.1710546642,6464485.029344277
4960,4960,2017,6,2,2,45,693884.615512581,6464475.247440825
4961,4961,2017,6,2,3,15,693863.689241881,6464497.516954909
4962,4962,2017,6,2,3,45,693871.3131086444,6464490.972702162
4963,4963,2017,6,2,4,15,693893.0833118269,6464476.185700444
4964,4964,2017,6,2,4,45,693893.7277859309,6464475.403639116
4965,4965,2017,6,2,5,15,693873.0772688766,6464455.889793177
4966,4966,2017,6,2,5,45,693902.4103606439,6464459.610988861
4967,4967,2017,6,2,6,15,693885.3536027294,6464485.896953308
4968,4968,2017,6,2,6,45,693896.5154248582,6464471.332375195
4969,4969,2017,6,2,7,15,693869.79024362,6464477.790270045
4970,4970,2017,6,2,7,45,693912.5063603456,6464467.564506743
4971,4971,2017,6,2,8,15,693875.5681482204,6464486.80825699
4972,4972,2017,6,2,8,45,693894.4536664606,6464478.412652549
4973,4973,2017,6,2,9,15,693888.1368597272,6464475.710913145
4974,4974,2017,6,2,9,45,693888.8752255278,6464497.516309216
4975,4975,2017,6,2,10,15,693866.7649620248,6464508.596550863
4976,4976,2017,6,2,10,45,693880.5430453267,6464494.865388999
