,Unnamed: 0,yyyy,mm,day,HH_UTC,MM,x,y
6179,6179,2019,7,1,0,15,694051.8961295529,6464073.1735412255
6180,6180,2019,7,1,1,15,693986.59783249,6464099.941615291
6181,6181,2019,7,1,1,45,693969.5060873554,6464177.33155437
6182,6182,2019,7,1,2,15,693974.4874131285,6464088.859138403
6183,6183,2019,7,1,2,45,693976.6405943189,6464168.164705576
6184,6184,2019,7,1,3,15,693930.436995299,6464255.445456161
6185,6185,2019,7,1,3,45,693934.5405224663,6464288.914826338
6186,6186,2019,7,1,4,15,693941.958986447,6464323.024281847
6187,6187,2019,7,1,4,45,693937.9491643327,6464325.387980063
6188,6188,2019,7,1,5,15,693924.2853085848,6464348.04117678
6189,6189,2019,7,1,5,45,693901.5287832086,6464368.655791909
6190,6190,2019,7,1,6,15,693906.9982117921,6464374.502854246
6191,6191,2019,7,1,6,45,693902.7428913892,6464386.277872212
6192,6192,2019,7,1,7,15,693878.8936898411,6464373.453983156
6193,6193,2019,7,1,7,45,693921.5559845635,6464380.08528463
6194,6194,2019,7,1,8,15,693880.721055404,6464358.80023749
6195,6195,2019,7,1,8,45,693904.0169117037,6464380.973482317
6196,6196,2019,7,1,9,15,693923.5668307351,6464391.058805259
6197,6197,2019,7,1,9,45,693923.3096069131,6464395.802192837
6198,6198,2019,7,1,10,15,693913.5879894418,6464386.676114654
6199,6199,2019,7,1,10,45,693890.8320986512,6464393.054857959
6200,6200,2019,7,1,11,15,693881.0845185722,6464378.592475229
6201,6201,2019,7,1,11,45,693901.1263335927,6464382.206846674
6202,6202,2019,7,1,12,15,693881.6082293903,6464401.470146518
6203,6203,2019,7,1,12,45,693881.8068156674,6464402.179247288
6204,6204,2019,7,1,13,15,693890.3813812056,6464387.056960991
6205,6205,2019,7,1,13,45,693902.7063228141,6464376.713503606
6206,6206,2019,7,1,14,15,693890.6061768567,6464372.1425142
6207,6207,2019,7,1,19,15,693851.8690975797,6464315.288904791
6208,6208,2019,7,1,19,45,693869.2125205091,6464336.172878038
6209,6209,2019,7,1,20,15,693892.0381394294,6464337.5254089525
6210,6210,2019,7,1,20,45,693901.3735092843,6464322.22403516
6211,6211,2019,7,1,21,15,693875.4715479077,6464235.721032612
6212,6212,2019,7,1,21,45,693895.2319824102,6464247.317205622
6213,6213,2019,7,1,22,15,693920.5044243897,6464262.257890438
6214,6214,2019,7,1,22,45,693899.3834974358,6464259.897059393
6215,6215,2019,7,1,23,15,693860.1233868684,6464169.742315071
6216,6216,2019,7,1,23,45,693870.003353727,6464237.3196653845
6217,6217,2019,7,2,0,15,693845.3730432895,6464224.851237269
6218,6218,2019,7,2,0,45,693860.9397429269,6464217.289227175
6219,6219,2019,7,2,1,15,693910.491736817,6464266.993978345
6220,6220,2019,7,2,1,45,693905.1312930331,6464238.368384978
6221,6221,2019,7,2,2,15,693911.6011437799,6464265.555222871
6222,6222,2019,7,2,2,45,693898.5257476907,6464274.840998776
6223,6223,2019,7,2,3,15,693898.2322133721,6464290.97216002
6224,6224,2019,7,2,3,45,693898.3740746413,6464270.956577624
6225,6225,2019,7,2,4,15,693934.8052480982,6464348.872346702
6226,6226,2019,7,2,4,45,693930.5287992286,6464356.663306111
6227,6227,2019,7,2,5,15,693927.5518310139,6464382.381800672
6228,6228,2019,7,2,5,45,693922.8677004763,6464384.941130125
6229,6229,2019,7,2,6,15,693916.6367236547,6464354.556084408
6230,6230,2019,7,2,6,45,693926.511099233,6464347.430732471
6231,6231,2019,7,2,7,15,693917.0044962547,6464378.260601196
6232,6232,2019,7,2,7,45,693934.348718678,6464365.187733754
6233,6233,2019,7,2,8,15,693923.1679949975,6464340.60664007
6234,6234,2019,7,2,8,45,693940.4437512297,6464355.165423894
6235,6235,2019,7,2,9,15,693926.154961742,6464354.272835178
6236,6236,2019,7,2,9,45,693913.953535809,6464372.12664487
6237,6237,2019,7,2,10,15,693884.5103716193,6464357.1662342325
6238,6238,2019,7,2,10,45,693942.5897247422,6464378.454836598
6239,6239,2019,7,2,11,15,693950.2937601918,6464360.578913212
6240,6240,2019,7,2,11,45,693953.6858568477,6464338.736624357
6241,6241,2019,7,2,12,15,693923.6857200797,6464344.629259988
6242,6242,2019,7,2,12,45,693924.0429892574,6464361.665701634
6243,6243,2019,7,2,13,15,693897.2465435572,6464359.710714892
6244,6244,2019,7,2,13,45,693866.3927326901,6464320.070626012
6245,6245,2019,7,2,14,15,693946.0107093237,6464314.408527724
6246,6246,2019,7,2,14,45,693934.8070090921,6464246.787039492
6247,6247,2019,7,2,15,15,693915.2945337227,6464287.723414979
6248,6248,2019,7,2,15,45,693925.4857119482,6464283.291297064
6249,6249,2019,7,2,16,15,693892.8917822335,6464290.85738354
6250,6250,2019,7,2,16,45,693910.5146585951,6464372.018578028
6251,6251,2019,7,2,17,15,693928.6497950973,6464359.030035206
6252,6252,2019,7,2,17,45,693902.5199840959,6464373.938848684
6253,6253,2019,7,2,18,15,693891.0416473338,6464414.690001458
6254,6254,2019,7,2,18,45,693902.7011519133,6464355.543724943
6255,6255,2019,7,2,19,15,693861.7492972019,6464284.591043662
6256,6256,2019,7,2,19,45,693871.9868554954,6464209.94864111
6257,6257,2019,7,2,20,15,693906.6258594864,6464235.846661363
6258,6258,2019,7,2,20,45,693923.2767636008,6464293.893420206
6259,6259,2019,7,2,21,15,693900.2322709648,6464305.26886311
6260,6260,2019,7,2,21,45,693872.9879434131,6464329.017454919
6261,6261,2019,7,2,22,15,693889.6975719035,6464308.094523595
6262,6262,2019,7,2,22,45,693890.735107677,6464291.741344212
6263,6263,2019,7,2,23,15,693893.9797055625,6464289.596378917
6264,6264,2019,7,2,23,45,693897.7523954695,6464315.464511179
6265,6265,2019,7,3,0,15,693910.8495484224,6464351.201547523
6266,6266,2019,7,3,0,45,693898.4598618284,6464358.913232839
6267,6267,2019,7,3,1,15,693902.4391780563,6464395.531777435
6268,6268,2019,7,3,1,45,693873.0553763666,6464407.484793864
6269,6269,2019,7,3,2,15,693864.8940293519,6464405.250007289
6270,6270,2019,7,3,2,45,693884.1159064459,6464408.87446228
6271,6271,2019,7,3,3,15,693868.8992385919,6464427.034143414
6272,6272,2019,7,3,3,45,693858.0379117521,6464417.826522399
6273,6273,2019,7,3,4,15,693875.0635507327,6464434.92974913
6274,6274,2019,7,3,4,45,693885.979683051,6464424.629035282
6275,6275,2019,7,3,5,15,693877.5052866666,6464420.799318484
6276,6276,2019,7,3,5,45,693876.1751948681,6464418.411329486
6277,6277,2019,7,3,6,15,693881.7576900093,6464406.684085908
6278,6278,2019,7,3,6,45,693892.9952076047,6464410.439758668
6279,6279,2019,7,3,7,15,693893.911253128,6464405.66573506
6280,6280,2019,7,3,7,45,693878.6627211394,6464402.729468648
6281,6281,2019,7,3,8,15,693878.0709531296,6464402.630034283
6282,6282,2019,7,3,8,45,693894.1706674767,6464431.674892991
6283,6283,2019,7,3,9,15,693881.001844265,6464433.086737408
6284,6284,2019,7,3,9,45,693868.2468232093,6464450.797833859
6285,6285,2019,7,3,10,15,693870.5743158212,6464458.971015456
6286,6286,2019,7,3,10,45,693861.78735107,6464449.874546377
6287,6287,2019,7,3,11,15,693874.3664545381,6464447.576402525
6288,6288,2019,7,3,11,45,693887.8199022803,6464461.734553849
6289,6289,2019,7,3,12,15,693876.5260047939,6464477.461962661
6290,6290,2019,7,3,12,45,693842.0285571502,6464482.328595108
6291,6291,2019,7,3,13,15,693881.85948014,6464475.230455956
6292,6292,2019,7,3,13,45,693860.5736535336,6464458.095391946
6293,6293,2019,7,3,14,15,693887.683570416,6464424.889532338
6294,6294,2019,7,3,14,45,693898.0003664229,6464402.243210915
6295,6295,2019,7,3,15,15,693882.5266198339,6464415.941478905
6296,6296,2019,7,3,15,45,693892.0515025432,6464427.392263363
6297,6297,2019,7,3,16,15,693853.0294557126,6464359.618313219
6298,6298,2019,7,3,16,45,694015.0575979811,6464502.489354732
6299,6299,2019,7,3,19,45,693858.0100829945,6464470.931684191
6300,6300,2019,7,3,21,15,693805.1055519313,6464398.8882732
6301,6301,2019,7,3,21,45,693851.9059013033,6464399.246093989
6302,6302,2019,7,3,22,15,693796.7241960057,6464393.206789737
6303,6303,2019,7,3,22,45,693838.2407997851,6464397.005708164
6304,6304,2019,7,3,23,15,693833.2983290316,6464388.9474072615
6305,6305,2019,7,3,23,45,693837.6024774999,6464396.741689014
6306,6306,2019,7,4,0,15,693853.5260190261,6464408.48095391
6307,6307,2019,7,4,0,45,693816.2677290054,6464396.991566194
6308,6308,2019,7,4,1,15,693836.5789773273,6464384.170599877
6309,6309,2019,7,4,1,45,693820.3961265044,6464396.290446855
6310,6310,2019,7,4,2,15,693754.5222549486,6464374.060681009
6311,6311,2019,7,4,2,45,693797.8793526484,6464382.917857799
6312,6312,2019,7,4,3,15,693831.2737854031,6464370.636848273
6313,6313,2019,7,4,3,45,693828.5354238121,6464380.112119463
6314,6314,2019,7,4,4,15,693883.0682549609,6464410.100323578
6315,6315,2019,7,4,4,45,693886.8841446924,6464413.869112756
6316,6316,2019,7,4,5,15,693906.9269624737,6464434.360388766
6317,6317,2019,7,4,5,45,693886.605809382,6464417.593139167
6318,6318,2019,7,4,6,15,693911.5715128671,6464428.11580184
6319,6319,2019,7,4,6,45,693905.4247144472,6464436.557395695
6320,6320,2019,7,4,7,15,693871.4027561831,6464449.7172364015
6321,6321,2019,7,4,7,45,693908.5667826266,6464432.935517512
6322,6322,2019,7,4,8,15,693901.5958949493,6464459.932112106
6323,6323,2019,7,4,8,45,693957.0409969002,6464434.885232837
6324,6324,2019,7,4,9,15,693868.8994831706,6464439.644946524
6325,6325,2019,7,4,9,45,693910.2931987322,6464441.210679737
6326,6326,2019,7,4,10,15,693879.7229746744,6464412.996130967
6327,6327,2019,7,4,10,45,693929.5186782047,6464447.673242324
6328,6328,2019,7,4,11,15,693849.9696833665,6464408.877383704
6329,6329,2019,7,4,11,45,693914.1655025518,6464383.648151603
6330,6330,2019,7,4,12,15,693916.8108529239,6464398.379450969
6331,6331,2019,7,4,12,45,693919.2656769829,6464376.851313712
6332,6332,2019,7,4,13,15,693898.5488816667,6464422.63826538
6333,6333,2019,7,4,13,45,693907.2390775166,6464433.346554357
6334,6334,2019,7,4,14,15,693912.6121735224,6464439.8654613765
6335,6335,2019,7,4,14,45,693866.3791605663,6464416.164043129
6336,6336,2019,7,4,15,15,693906.2249561584,6464429.103168978
6337,6337,2019,7,4,15,45,693901.9895731742,6464440.122722649
6338,6338,2019,7,4,16,15,693840.6635424709,6464434.018243594
6339,6339,2019,7,4,17,15,693887.942530909,6464424.467926565
6340,6340,2019,7,4,17,45,693892.7432389986,6464406.272366735
6341,6341,2019,7,4,18,15,693905.2910069341,6464379.962437654
6342,6342,2019,7,4,18,45,693850.6241553321,6464284.469570943
6343,6343,2019,7,4,23,45,694175.9700971238,6464147.564617806
6344,6344,2019,7,5,0,15,694129.5173501619,6464202.269449536
6345,6345,2019,7,5,0,45,694115.1943184503,6464245.785679373
6346,6346,2019,7,5,1,15,694126.9459133676,6464226.27962001
6347,6347,2019,7,5,1,45,694106.7761507211,6464246.81309553
6348,6348,2019,7,5,2,15,694124.3401978959,6464261.441185825
6349,6349,2019,7,5,2,45,694117.461883034,6464315.640501492
6350,6350,2019,7,5,3,15,694100.5323556103,6464313.319374564
6351,6351,2019,7,5,3,45,694099.5256317159,6464314.175873023
6352,6352,2019,7,5,4,15,694091.5110373494,6464326.83001031
6353,6353,2019,7,5,4,45,694094.1933056852,6464310.0585740525
6354,6354,2019,7,5,5,15,694091.6622689058,6464303.707815014
6355,6355,2019,7,5,5,45,694085.3882212183,6464303.128114529
6356,6356,2019,7,5,6,15,694073.46339929,6464293.0053939205
6357,6357,2019,7,5,6,45,694063.5345570988,6464282.170904894
6358,6358,2019,7,5,7,15,694050.9371547351,6464307.176269692
6359,6359,2019,7,5,7,45,693995.596510584,6464277.5239831
6360,6360,2019,7,5,8,15,694019.0035620934,6464278.082984421
6361,6361,2019,7,5,8,45,694041.0321898122,6464229.650818309
6362,6362,2019,7,5,9,15,693996.6899800077,6464247.397169726
6363,6363,2019,7,5,10,15,694098.3978862247,6464274.718294272
6364,6364,2019,7,5,10,45,694049.3856888097,6464333.489692671
6365,6365,2019,7,5,11,45,693974.6523114018,6464258.498179055
6366,6366,2019,7,5,12,15,694012.9173254713,6464374.643003451
6367,6367,2019,7,5,12,45,693977.5070717625,6464332.118255501
6368,6368,2019,7,5,13,15,693938.8860414984,6464294.488445211
