,Unnamed: 0,yyyy,mm,day,HH_UTC,MM,x,y
7571,7571,2018,9,1,2,45,694357.2584768025,6464287.533795408
7572,7572,2018,9,1,3,15,694260.8899462374,6464284.907345979
7573,7573,2018,9,1,3,45,694222.4157956343,6464258.623003759
7574,7574,2018,9,1,7,45,693983.3484868092,6464311.257933194
7575,7575,2018,9,1,8,15,694007.7048234976,6464326.031877412
7576,7576,2018,9,1,8,45,694004.4422837222,6464388.007800761
7577,7577,2018,9,1,9,15,694007.8700065224,6464331.731930329
7578,7578,2018,9,1,9,45,693973.6942774877,6464299.400711643
7579,7579,2018,9,1,10,15,693881.1041501402,6464328.963119889
7580,7580,2018,9,1,10,45,693957.9490624723,6464370.868184546
7581,7581,2018,9,1,11,15,693907.6018895658,6464272.956950677
7582,7582,2018,9,1,11,45,693977.9924222673,6464345.509196396
7583,7583,2018,9,1,12,15,693954.978394553,6464366.212851536
7584,7584,2018,9,1,12,45,693939.8112561709,6464346.576455471
7585,7585,2018,9,1,13,15,693922.1828900123,6464309.981275454
7586,7586,2018,9,1,13,45,693940.9013412836,6464337.633036454
7587,7587,2018,9,1,14,15,693975.7413022858,6464332.254057059
7588,7588,2018,9,1,14,45,693962.1260847023,6464320.719516751
7589,7589,2018,9,2,8,15,693979.1401002281,6464407.680236385
7590,7590,2018,9,2,8,45,694026.7716673964,6464362.2936338885
7591,7591,2018,9,2,9,15,693959.2941426538,6464426.894627996
7592,7592,2018,9,2,9,45,693960.6983758649,6464405.871633744
7593,7593,2018,9,2,10,15,693973.9744936713,6464453.074495147
7594,7594,2018,9,2,10,45,693954.3664764555,6464459.9524017
7595,7595,2018,9,2,11,15,693966.3498298769,6464464.121771877
7596,7596,2018,9,2,11,45,693955.6207247113,6464455.500672404
7597,7597,2018,9,2,12,15,693990.975134695,6464437.007101763
7598,7598,2018,9,2,12,45,693914.768893621,6464405.274466594
7599,7599,2018,9,2,13,15,693918.7248406919,6464448.458442327
7600,7600,2018,9,2,14,15,693931.9254557043,6464454.724704408
7601,7601,2018,9,2,14,45,693946.0074556354,6464458.390640365
7602,7602,2018,9,2,15,15,694038.2593720959,6464519.023221168
7603,7603,2018,9,3,5,45,694131.3165388535,6464532.659548163
7604,7604,2018,9,3,6,15,694073.9741089634,6464503.433026119
7605,7605,2018,9,3,6,45,694097.6406760977,6464487.469200824
7606,7606,2018,9,3,7,15,694108.8414612456,6464496.58037205
7607,7607,2018,9,3,7,45,694143.9797951054,6464509.922495789
7608,7608,2018,9,3,8,15,694117.6005551207,6464507.677483253
7609,7609,2018,9,3,8,45,694092.0543087516,6464484.873396595
7610,7610,2018,9,3,9,15,694157.6141099295,6464528.054939414
7611,7611,2018,9,3,9,45,694063.2682484969,6464496.619033191
7612,7612,2018,9,3,10,15,694087.07215889,6464547.251641492
7613,7613,2018,9,3,10,45,694068.3808076642,6464562.820248165
