,Unnamed: 0,yyyy,mm,day,HH_UTC,MM,x,y
1002,1002,2019,2,1,9,15,694170.6002280571,6464511.384682723
1003,1003,2019,2,1,10,15,694190.5601953325,6464499.484285648
1004,1004,2019,2,1,10,45,694181.2449170803,6464496.601317656
1005,1005,2019,2,1,12,15,694189.9320430404,6464497.776460397
1006,1006,2019,2,1,13,15,694224.4997266311,6464493.836266279
1007,1007,2019,2,1,13,45,694206.0358918143,6464481.943386676
1008,1008,2019,2,1,14,45,694210.1278870648,6464484.189607487
1009,1009,2019,2,1,15,15,694225.7162257993,6464502.114483353
1010,1010,2019,2,1,15,45,694236.9817635905,6464502.821689932
1011,1011,2019,2,1,16,15,694199.4572622522,6464489.815741537
1012,1012,2019,2,1,16,45,694200.333882207,6464485.49444582
1013,1013,2019,2,1,17,15,694236.7641879347,6464484.004045754
1014,1014,2019,2,1,17,45,694186.3379478245,6464469.857167595
1015,1015,2019,2,1,18,15,694203.2395143614,6464484.750864404
1016,1016,2019,2,1,18,45,694201.4070274848,6464489.722804039
1017,1017,2019,2,1,20,15,694213.5786201815,6464487.625275841
1018,1018,2019,2,1,20,45,694261.1812797756,6464475.908474474
1019,1019,2019,2,1,21,15,694246.0163226457,6464465.503247759
1020,1020,2019,2,1,21,45,694233.5832634277,6464473.257554542
1021,1021,2019,2,1,22,15,694201.7862273642,6464475.82708125
1022,1022,2019,2,1,22,45,694186.7049294617,6464457.317537725
1023,1023,2019,2,1,23,15,694179.4104736344,6464466.698593858
1024,1024,2019,2,1,23,45,694234.7849224719,6464440.441860945
1025,1025,2019,2,2,0,15,694209.0155328945,6464428.772756945
1026,1026,2019,2,2,0,45,694268.0288954037,6464422.715971496
1027,1027,2019,2,2,1,15,694212.2936843444,6464425.221883139
1028,1028,2019,2,2,1,45,694280.5958093001,6464423.791519155
1029,1029,2019,2,2,2,15,694218.1634415901,6464414.902331925
1030,1030,2019,2,2,2,45,694202.2894913568,6464413.576549312
1031,1031,2019,2,2,3,15,694197.4591872004,6464427.525461046
1032,1032,2019,2,2,3,45,694211.197620899,6464407.94569246
1033,1033,2019,2,2,4,15,694180.3915428377,6464421.1545203
1034,1034,2019,2,2,4,45,694177.5079387203,6464426.930239426
1035,1035,2019,2,2,5,15,694174.0672255484,6464412.679729296
1036,1036,2019,2,2,5,45,694225.1278797013,6464402.977261318
1037,1037,2019,2,2,6,15,694167.1555531558,6464422.946575795
1038,1038,2019,2,2,6,45,694173.2033931258,6464416.497420329
1039,1039,2019,2,2,7,15,694174.2798515472,6464427.153846205
1040,1040,2019,2,2,7,45,694176.3828094833,6464420.04561193
1041,1041,2019,2,2,8,15,694169.1888118295,6464404.814529857
1042,1042,2019,2,2,8,45,694178.3705984082,6464394.594927973
1043,1043,2019,2,2,9,15,694193.2802032705,6464386.449178152
1044,1044,2019,2,2,9,45,694203.6584312059,6464386.33836777
1045,1045,2019,2,2,10,15,694163.9355186342,6464413.92183041
