,Unnamed: 0,yyyy,mm,day,HH_UTC,MM,x,y
2984,2984,2018,4,1,2,15,694186.6876952222,6464514.08673256
2985,2985,2018,4,1,3,15,694204.0413850119,6464487.489754248
2986,2986,2018,4,1,3,45,694217.2090220669,6464465.754790442
2987,2987,2018,4,1,4,45,694189.2297328108,6464492.466956717
2988,2988,2018,4,1,5,15,694192.031511699,6464466.614784803
2989,2989,2018,4,1,5,45,694224.3739257785,6464470.083467681
2990,2990,2018,4,1,6,15,694147.4246262598,6464430.313001261
2991,2991,2018,4,1,6,45,694146.7455294443,6464414.767041962
2992,2992,2018,4,1,7,15,694143.6661829702,6464421.010355081
2993,2993,2018,4,1,7,45,694166.1647243764,6464422.614092642
2994,2994,2018,4,1,8,15,694157.9018457064,6464458.173935917
2995,2995,2018,4,1,8,45,694117.843566976,6464460.115703595
2996,2996,2018,4,1,9,15,694132.6239943131,6464407.738609106
2997,2997,2018,4,1,9,45,694133.7466941728,6464398.497737668
2998,2998,2018,4,1,10,15,694138.9922739966,6464400.451254118
2999,2999,2018,4,1,10,45,694099.8102069712,6464417.676311015
3000,3000,2018,4,1,11,15,694157.2309163208,6464417.202536127
3001,3001,2018,4,1,11,45,694181.7679907745,6464412.18514641
3002,3002,2018,4,1,12,15,694100.6943624463,6464442.50427159
3003,3003,2018,4,1,12,45,694158.1610728373,6464487.569893552
3004,3004,2018,4,1,13,15,694156.7302755022,6464524.291477596
3005,3005,2018,4,1,13,45,694130.0196159059,6464507.986884307
3006,3006,2018,4,1,14,15,694170.0182982949,6464524.215223336
3007,3007,2018,4,1,14,45,694151.8122316631,6464526.562012642
3008,3008,2018,4,1,15,15,694133.4146095671,6464518.471237955
3009,3009,2018,4,1,15,45,694179.4626222157,6464537.235562772
3010,3010,2018,4,1,16,15,694202.7556689706,6464536.848907123
3011,3011,2018,4,1,16,45,694185.3132785325,6464521.855065741
3012,3012,2018,4,1,17,15,694202.0932102896,6464531.780828177
3013,3013,2018,4,1,17,45,694195.4212689472,6464514.823888843
3014,3014,2018,4,1,18,15,694187.2949531459,6464501.76261728
3015,3015,2018,4,1,18,45,694199.5102769667,6464521.404696216
3016,3016,2018,4,1,19,15,694208.0265703722,6464537.265738737
3017,3017,2018,4,1,19,45,694194.3589465081,6464547.363697341
3018,3018,2018,4,1,20,15,694188.6694855999,6464542.845629282
3019,3019,2018,4,1,20,45,694190.8424874751,6464538.455881078
3020,3020,2018,4,1,21,15,694176.5945773307,6464540.000205788
3021,3021,2018,4,1,21,45,694178.9507139737,6464536.286603688
3022,3022,2018,4,1,22,15,694191.3380861888,6464533.199814616
3023,3023,2018,4,1,22,45,694207.1746209221,6464539.267989108
3024,3024,2018,4,1,23,15,694195.7700042061,6464528.911592455
3025,3025,2018,4,1,23,45,694181.4229262954,6464513.373597391
3026,3026,2018,4,2,0,15,694194.3603146625,6464525.72228098
3027,3027,2018,4,2,0,45,694175.7273966565,6464523.31603739
3028,3028,2018,4,2,1,15,694182.5717638263,6464532.711694195
3029,3029,2018,4,2,1,45,694199.4162483069,6464542.938329122
3030,3030,2018,4,2,2,15,694181.3774496216,6464532.631652329
