,Unnamed: 0,yyyy,mm,day,HH_UTC,MM,x,y
0,0,2019,1,1,0,15,694059.9318320286,6464277.79753725
1,1,2019,1,1,0,45,694063.6451044837,6464237.391618494
2,2,2019,1,1,1,15,694068.346419492,6464258.041541635
3,3,2019,1,1,1,45,694075.1388834545,6464257.871247484
4,4,2019,1,1,2,15,694068.1646929531,6464266.277844031
5,5,2019,1,1,2,45,694058.9208458166,6464274.239664055
6,6,2019,1,1,3,15,694058.9327280441,6464252.736822824
7,7,2019,1,1,3,45,694049.0491561048,6464301.113931268
8,8,2019,1,1,4,15,694045.109709547,6464266.059559304
9,9,2019,1,1,4,45,694047.2091674339,6464244.805860085
10,10,2019,1,1,5,15,694056.8382653225,6464237.766986898
11,11,2019,1,1,5,45,694072.2312382234,6464232.85638098
12,12,2019,1,1,6,15,694082.1299679639,6464254.28567356
13,13,2019,1,1,6,45,694087.7821662922,6464262.937262765
14,14,2019,1,1,7,15,694080.1024649212,6464251.459105277
15,15,2019,1,1,7,45,694076.8874530395,6464216.462574378
16,16,2019,1,1,8,15,694060.3507135902,6464272.436572905
17,17,2019,1,1,8,45,694063.2307348476,6464255.715719187
18,18,2019,1,1,9,15,694054.3397757385,6464208.865359818
19,19,2019,1,1,9,45,694046.8957087016,6464232.075059161
20,20,2019,1,1,10,15,694039.9622664849,6464234.189888434
21,21,2019,1,1,10,45,694032.0710801292,6464250.792091718
22,22,2019,1,1,11,15,694034.4143749417,6464216.754414123
23,23,2019,1,1,11,45,694041.2936958992,6464171.329853635
24,24,2019,1,1,12,15,694023.4540190236,6464247.815785573
25,25,2019,1,1,12,45,694019.4984618564,6464233.5815149015
26,26,2019,1,1,13,15,694019.5673857105,6464259.63404384
27,27,2019,1,1,13,45,694014.8816118535,6464247.054284691
28,28,2019,1,1,14,15,694019.9246297957,6464265.581245049
29,29,2019,1,1,14,45,694032.1638986577,6464230.885236367
30,30,2019,1,1,15,15,694018.9643970736,6464231.620845647
31,31,2019,1,1,15,45,694006.8010214205,6464236.427369411
32,32,2019,1,1,16,15,694020.7137412889,6464184.810074901
33,33,2019,1,1,16,45,693996.8511002038,6464278.263725343
34,34,2019,1,1,17,15,694011.2563840551,6464264.621529591
35,35,2019,1,1,17,45,694022.7811453819,6464229.207879495
36,36,2019,1,1,18,15,694036.878679964,6464160.035265883
37,37,2019,1,1,18,45,694013.8670596041,6464184.566472415
38,38,2019,1,1,19,15,693970.6808480817,6464270.077212342
39,39,2019,1,1,19,45,693976.3654871605,6464283.24614347
40,40,2019,1,1,20,15,693975.0155875589,6464262.073658592
41,41,2019,1,1,20,45,693935.2249012984,6464208.938551951
42,42,2019,1,1,21,15,693949.8242418382,6464213.461939435
43,43,2019,1,1,21,45,693977.7635255189,6464144.639039398
44,44,2019,1,1,22,15,693978.5014245836,6464224.957010598
45,45,2019,1,1,22,45,694011.2947194887,6464114.130211854
46,46,2019,1,1,23,15,694080.7163348348,6464147.862879144
47,47,2019,1,1,23,45,694065.9361243424,6464199.357076128
48,48,2019,1,2,0,15,694082.1706732481,6464240.596170934
49,49,2019,1,2,0,45,694082.6737708012,6464215.901020565
50,50,2019,1,2,1,15,694103.8314344636,6464238.995095113
51,51,2019,1,2,1,45,694071.7606706882,6464239.487181087
52,52,2019,1,2,2,15,694066.4721442736,6464146.899635163
